STUDY_ID,valid_name,CEN_LATITUDE,CEN_LONGITUDE,taxon,REALM
697,Burhinus oedicnemus,46.54,2.26,Birds,Terrestrial
756,Burhinus oedicnemus,37.67,-8.002,Birds,Terrestrial
702,Buteo albonotatus,33.6,-112.1,Birds,Terrestrial
582,Buteo buteo,59.817,22.9,Birds,Terrestrial
634,Buteo buteo,62.417468,17.222083,Birds,Terrestrial
697,Buteo buteo,46.54,2.26,Birds,Terrestrial
756,Buteo buteo,37.67,-8.002,Birds,Terrestrial
702,Buteo jamaicensis,33.6,-112.1,Birds,Terrestrial
632,Buteo jamaicensis,33.45984,-112.0508,Birds,Terrestrial
582,Buteo lagopus,59.817,22.9,Birds,Terrestrial
634,Buteo lagopus,62.417468,17.222083,Birds,Terrestrial
702,Buteo lagopus,33.6,-112.1,Birds,Terrestrial
702,Buteo lineatus,33.6,-112.1,Birds,Terrestrial
593,Buteo platypterus,4.787541,-74.063794,Birds,Terrestrial
702,Buteo regalis,33.6,-112.1,Birds,Terrestrial
582,Buteo rufinus,59.817,22.9,Birds,Terrestrial
593,Buteo swainsoni,4.787541,-74.063794,Birds,Terrestrial
702,Buteo swainsoni,33.6,-112.1,Birds,Terrestrial
702,Buteogallus anthracinus,33.6,-112.1,Birds,Terrestrial
592,Cnemathraupis eximia,4.67,-73.85,Birds,Terrestrial
593,Buthraupis montana,4.787541,-74.063794,Birds,Terrestrial
592,Buthraupis montana,4.67,-73.85,Birds,Terrestrial
593,Butorides striata,4.787541,-74.063794,Birds,Terrestrial
702,Butorides virescens,33.6,-112.1,Birds,Terrestrial
632,Butorides virescens,33.45984,-112.0508,Birds,Terrestrial
593,Butorides virescens,4.787541,-74.063794,Birds,Terrestrial
593,Cacicus cela,4.787541,-74.063794,Birds,Terrestrial
593,Cacicus chrysonotus,4.787541,-74.063794,Birds,Terrestrial
702,Calamospiza melanocorys,33.6,-112.1,Birds,Terrestrial
632,Calamospiza melanocorys,33.45984,-112.0508,Birds,Terrestrial
756,Calandrella brachydactyla,37.67,-8.002,Birds,Terrestrial
582,Calandrella brachydactyla,59.817,22.9,Birds,Terrestrial
582,Calcarius lapponicus,59.817,22.9,Birds,Terrestrial
634,Calcarius lapponicus,62.417468,17.222083,Birds,Terrestrial
702,Calcarius ornatus,33.6,-112.1,Birds,Terrestrial
582,Calidris alba,59.817,22.9,Birds,Terrestrial
602,Calidris alba,42.416687,27.63608,Birds,Freshwater
624,Calidris alba,51.300151,4.285094,Birds,Freshwater
601,Calidris alba,42.915905,28.016112,Birds,Marine
582,Calidris alpina,59.817,22.9,Birds,Terrestrial
634,Calidris alpina,62.417468,17.222083,Birds,Terrestrial
624,Calidris alpina,51.300151,4.285094,Birds,Freshwater
602,Calidris alpina,42.416687,27.63608,Birds,Freshwater
601,Calidris alpina,42.915905,28.016112,Birds,Marine
582,Calidris canutus,59.817,22.9,Birds,Terrestrial
582,Calidris falcinellus,59.817,22.9,Birds,Terrestrial
634,Calidris falcinellus,62.417468,17.222083,Birds,Terrestrial
582,Calidris ferruginea,59.817,22.9,Birds,Terrestrial
582,Calidris maritima,59.817,22.9,Birds,Terrestrial
634,Calidris maritima,62.417468,17.222083,Birds,Terrestrial
702,Calidris mauri,33.6,-112.1,Birds,Terrestrial
632,Calidris mauri,33.45984,-112.0508,Birds,Terrestrial
593,Calidris melanotos,4.787541,-74.063794,Birds,Terrestrial
582,Calidris melanotos,59.817,22.9,Birds,Terrestrial
582,Calidris minuta,59.817,22.9,Birds,Terrestrial
602,Calidris minuta,42.416687,27.63608,Birds,Freshwater
702,Calidris minutilla,33.6,-112.1,Birds,Terrestrial
582,Calidris pugnax,59.817,22.9,Birds,Terrestrial
634,Calidris pugnax,62.417468,17.222083,Birds,Terrestrial
582,Calidris temminckii,59.817,22.9,Birds,Terrestrial
634,Calidris temminckii,62.417468,17.222083,Birds,Terrestrial
745,Luscinia calliope,47.58333,133.5167,Birds,Terrestrial
584,Calliostoma ligatum,48.8583,-125.1595,Molluscs,Marine
702,Callipepla gambelii,33.6,-112.1,Birds,Terrestrial
632,Callipepla gambelii,33.45984,-112.0508,Birds,Terrestrial
702,Calypte anna,33.6,-112.1,Birds,Terrestrial
632,Calypte anna,33.45984,-112.0508,Birds,Terrestrial
702,Calypte costae,33.6,-112.1,Birds,Terrestrial
632,Calypte costae,33.45984,-112.0508,Birds,Terrestrial
642,Campeloma decisum,43.83516,-79.48421,Molluscs,Freshwater
701,Campeloma decisum,46.1,-89.7,Molluscs,Freshwater
641,Campostoma anomalum,43.83189,-79.15398,Fish,Freshwater
702,Campylorhynchus brunneicapillus,33.6,-112.1,Birds,Terrestrial
632,Campylorhynchus brunneicapillus,33.45984,-112.0508,Birds,Terrestrial
579,Cantherhines pardalis,13.401193,144.66287,Fish,Marine
579,Canthigaster amboinensis,13.401193,144.66287,Fish,Marine
579,Canthigaster bennetti,13.401193,144.66287,Fish,Marine
651,Canthigaster bennetti,14.9,148.6,Fish,Marine
651,Canthigaster solandri,14.9,148.6,Fish,Marine
579,Canthigaster solandri,13.401193,144.66287,Fish,Marine
579,Canthigaster valentini,13.401193,144.66287,Fish,Marine
582,Caprimulgus europaeus,59.817,22.9,Birds,Terrestrial
634,Caprimulgus europaeus,62.417468,17.222083,Birds,Terrestrial
697,Caprimulgus europaeus,46.54,2.26,Birds,Terrestrial
745,Caprimulgus indicus,47.58333,133.5167,Birds,Terrestrial
579,Caracanthus unipinna,13.401193,144.66287,Fish,Marine
651,Caranx melampygus,14.9,148.6,Fish,Marine
579,Caranx melampygus,13.401193,144.66287,Fish,Marine
644,Carassius auratus,43.69809,-79.27963,Fish,Freshwater
594,Carassius auratus,-20.957421,-42.337185,Fish,Freshwater
592,Cardellina canadensis,4.67,-73.85,Birds,Terrestrial
593,Cardellina canadensis,4.787541,-74.063794,Birds,Terrestrial
702,Cardellina pusilla,33.6,-112.1,Birds,Terrestrial
632,Cardellina pusilla,33.45984,-112.0508,Birds,Terrestrial
702,Cardinalis cardinalis,33.6,-112.1,Birds,Terrestrial
632,Cardinalis cardinalis,33.45984,-112.0508,Birds,Terrestrial
702,Cardinalis sinuatus,33.6,-112.1,Birds,Terrestrial
582,Linaria cannabina,59.817,22.9,Birds,Terrestrial
697,Linaria cannabina,46.54,2.26,Birds,Terrestrial
756,Linaria cannabina,37.67,-8.002,Birds,Terrestrial
582,Carduelis carduelis,59.817,22.9,Birds,Terrestrial
697,Carduelis carduelis,46.54,2.26,Birds,Terrestrial
634,Carduelis carduelis,62.417468,17.222083,Birds,Terrestrial
756,Carduelis carduelis,37.67,-8.002,Birds,Terrestrial
582,Chloris chloris,59.817,22.9,Birds,Terrestrial
697,Chloris chloris,46.54,2.26,Birds,Terrestrial
582,Acanthis flammea,59.817,22.9,Birds,Terrestrial
582,Linaria flavirostris,59.817,22.9,Birds,Terrestrial
582,Acanthis hornemanni,59.817,22.9,Birds,Terrestrial
582,Spinus spinus,59.817,22.9,Birds,Terrestrial
697,Spinus spinus,46.54,2.26,Birds,Terrestrial
644,Carpiodes cyprinus,43.69809,-79.27963,Fish,Freshwater
582,Carpodacus erythrinus,59.817,22.9,Birds,Terrestrial
634,Carpodacus erythrinus,62.417468,17.222083,Birds,Terrestrial
632,Haemorhous mexicanus,33.45984,-112.0508,Birds,Terrestrial
745,Carpodacus sibiricus,47.58333,133.5167,Birds,Terrestrial
593,Catamblyrhynchus diadema,4.787541,-74.063794,Birds,Terrestrial
592,Catamblyrhynchus diadema,4.67,-73.85,Birds,Terrestrial
593,Catamenia analis,4.787541,-74.063794,Birds,Terrestrial
593,Catamenia homochroa,4.787541,-74.063794,Birds,Terrestrial
592,Catamenia homochroa,4.67,-73.85,Birds,Terrestrial
593,Catamenia inornata,4.787541,-74.063794,Birds,Terrestrial
702,Cathartes aura,33.6,-112.1,Birds,Terrestrial
593,Cathartes aura,4.787541,-74.063794,Birds,Terrestrial
632,Cathartes aura,33.45984,-112.0508,Birds,Terrestrial
702,Catharus guttatus,33.6,-112.1,Birds,Terrestrial
632,Catharus guttatus,33.45984,-112.0508,Birds,Terrestrial
593,Catharus ustulatus,4.787541,-74.063794,Birds,Terrestrial
702,Catherpes mexicanus,33.6,-112.1,Birds,Terrestrial
644,Catostomus commersonii,43.69809,-79.27963,Fish,Freshwater
641,Catostomus commersonii,43.83189,-79.15398,Fish,Freshwater
595,Caulolatilus princeps,33.630494,-119.395588,Fish,Marine
582,Cecropis daurica,59.817,22.9,Birds,Terrestrial
756,Cecropis daurica,37.67,-8.002,Birds,Terrestrial
745,Cecropis daurica,47.58333,133.5167,Birds,Terrestrial
651,Centropyge flavissima,14.9,148.6,Fish,Marine
651,Cephalopholis argus,14.9,148.6,Fish,Marine
579,Cephalopholis urodeta,13.401193,144.66287,Fish,Marine
595,Cephaloscyllium ventriosum,33.630494,-119.395588,Fish,Marine
582,Cepphus grylle,59.817,22.9,Birds,Terrestrial
634,Cepphus grylle,62.417468,17.222083,Birds,Terrestrial
756,Erythropygia galactotes,37.67,-8.002,Birds,Terrestrial
702,Certhia americana,33.6,-112.1,Birds,Terrestrial
697,Certhia brachydactyla,46.54,2.26,Birds,Terrestrial
756,Certhia brachydactyla,37.67,-8.002,Birds,Terrestrial
634,Certhia familiaris,62.417468,17.222083,Birds,Terrestrial
582,Certhia familiaris,59.817,22.9,Birds,Terrestrial
697,Certhia familiaris,46.54,2.26,Birds,Terrestrial
745,Certhia familiaris,47.58333,133.5167,Birds,Terrestrial
697,Cettia cetti,46.54,2.26,Birds,Terrestrial
756,Cettia cetti,37.67,-8.002,Birds,Terrestrial
593,Chaetocercus mulsant,4.787541,-74.063794,Birds,Terrestrial
651,Chaetodon auriga,14.9,148.6,Fish,Marine
651,Chaetodon bennetti,14.9,148.6,Fish,Marine
579,Chaetodon citrinellus,13.401193,144.66287,Fish,Marine
651,Chaetodon citrinellus,14.9,148.6,Fish,Marine
651,Chaetodon ephippium,14.9,148.6,Fish,Marine
579,Chaetodon ephippium,13.401193,144.66287,Fish,Marine
579,Chaetodon kleinii,13.401193,144.66287,Fish,Marine
651,Chaetodon lunula,14.9,148.6,Fish,Marine
579,Chaetodon lunula,13.401193,144.66287,Fish,Marine
651,Chaetodon lunulatus,14.9,148.6,Fish,Marine
579,Chaetodon mertensii,13.401193,144.66287,Fish,Marine
579,Chaetodon ornatissimus,13.401193,144.66287,Fish,Marine
579,Chaetodon reticulatus,13.401193,144.66287,Fish,Marine
651,Chaetodon semeion,14.9,148.6,Fish,Marine
651,Chaetodon trifascialis,14.9,148.6,Fish,Marine
579,Chaetodon trifascialis,13.401193,144.66287,Fish,Marine
579,Chaetodon trifasciatus,13.401193,144.66287,Fish,Marine
651,Chaetodon ulietensis,14.9,148.6,Fish,Marine
651,Chaetodon unimaculatus,14.9,148.6,Fish,Marine
651,Chaetodon vagabundus,14.9,148.6,Fish,Marine
702,Chaetura vauxi,33.6,-112.1,Birds,Terrestrial
593,Chalcostigma heteropogon,4.787541,-74.063794,Birds,Terrestrial
696,Chamelea striatula,56.63,3.15,Molluscs,Marine
602,Charadrius alexandrinus,42.416687,27.63608,Birds,Freshwater
582,Charadrius dubius,59.817,22.9,Birds,Terrestrial
634,Charadrius dubius,62.417468,17.222083,Birds,Terrestrial
601,Charadrius dubius,42.915905,28.016112,Birds,Marine
582,Charadrius hiaticula,59.817,22.9,Birds,Terrestrial
634,Charadrius hiaticula,62.417468,17.222083,Birds,Terrestrial
624,Charadrius hiaticula,51.300151,4.285094,Birds,Freshwater
634,Charadrius morinellus,62.417468,17.222083,Birds,Terrestrial
582,Charadrius morinellus,59.817,22.9,Birds,Terrestrial
702,Charadrius vociferus,33.6,-112.1,Birds,Terrestrial
632,Charadrius vociferus,33.45984,-112.0508,Birds,Terrestrial
579,Cheilinus chlorourus,13.401193,144.66287,Fish,Marine
651,Cheilinus trilobatus,14.9,148.6,Fish,Marine
579,Cheilinus trilobatus,13.401193,144.66287,Fish,Marine
579,Oxycheilinus unifasciatus,13.401193,144.66287,Fish,Marine
651,Cheilodipterus macrodon,14.9,148.6,Fish,Marine
579,Cheilodipterus quinquelineatus,13.401193,144.66287,Fish,Marine
651,Cheilodipterus quinquelineatus,14.9,148.6,Fish,Marine
595,Cheilotrema saturnum,33.630494,-119.395588,Fish,Marine
582,Chlidonias niger,59.817,22.9,Birds,Terrestrial
634,Chlidonias niger,62.417468,17.222083,Birds,Terrestrial
634,Chloris chloris,62.417468,17.222083,Birds,Terrestrial
756,Chloris chloris,37.67,-8.002,Birds,Terrestrial
651,Chlorurus sordidus,14.9,148.6,Fish,Marine
702,Chondestes grammacus,33.6,-112.1,Birds,Terrestrial
632,Chondestes grammacus,33.45984,-112.0508,Birds,Terrestrial
593,Chondrohierax uncinatus,4.787541,-74.063794,Birds,Terrestrial
702,Chordeiles acutipennis,33.6,-112.1,Birds,Terrestrial
632,Chordeiles acutipennis,33.45984,-112.0508,Birds,Terrestrial
702,Chordeiles minor,33.6,-112.1,Birds,Terrestrial
593,Chordeiles minor,4.787541,-74.063794,Birds,Terrestrial
634,Chroicocephalus ridibundus,62.417468,17.222083,Birds,Terrestrial
651,Pycnochromis margaritifer,14.9,148.6,Fish,Marine
595,Chromis punctipinnis,33.630494,-119.395588,Fish,Marine
651,Chromis viridis,14.9,148.6,Fish,Marine
641,Chrosomus eos,43.83189,-79.15398,Fish,Freshwater
651,Chrysiptera brownriggii,14.9,148.6,Fish,Marine
593,Chrysomus icterocephalus,4.787541,-74.063794,Birds,Terrestrial
579,Chrysiptera brownriggii,13.401193,144.66287,Fish,Marine
579,Chrysiptera traceyi,13.401193,144.66287,Fish,Marine
593,Strix albitarsis,4.787541,-74.063794,Birds,Terrestrial
756,Ciconia ciconia,37.67,-8.002,Birds,Terrestrial
582,Ciconia ciconia,59.817,22.9,Birds,Terrestrial
601,Ciconia ciconia,42.915905,28.016112,Birds,Marine
634,Ciconia ciconia,62.417468,17.222083,Birds,Terrestrial
582,Ciconia nigra,59.817,22.9,Birds,Terrestrial
756,Ciconia nigra,37.67,-8.002,Birds,Terrestrial
634,Cinclus cinclus,62.417468,17.222083,Birds,Terrestrial
582,Cinclus cinclus,59.817,22.9,Birds,Terrestrial
593,Cinnycerthia unirufa,4.787541,-74.063794,Birds,Terrestrial
592,Cinnycerthia unirufa,4.67,-73.85,Birds,Terrestrial
701,Cipangopaludina chinensis,46.1,-89.7,Molluscs,Freshwater
697,Circaetus gallicus,46.54,2.26,Birds,Terrestrial
756,Circaetus gallicus,37.67,-8.002,Birds,Terrestrial
582,Circaetus gallicus,59.817,22.9,Birds,Terrestrial
582,Circus aeruginosus,59.817,22.9,Birds,Terrestrial
634,Circus aeruginosus,62.417468,17.222083,Birds,Terrestrial
756,Circus aeruginosus,37.67,-8.002,Birds,Terrestrial
582,Circus cyaneus,59.817,22.9,Birds,Terrestrial
634,Circus cyaneus,62.417468,17.222083,Birds,Terrestrial
697,Circus cyaneus,46.54,2.26,Birds,Terrestrial
632,Circus cyaneus,33.45984,-112.0508,Birds,Terrestrial
702,Circus cyaneus,33.6,-112.1,Birds,Terrestrial
582,Circus macrourus,59.817,22.9,Birds,Terrestrial
756,Circus pygargus,37.67,-8.002,Birds,Terrestrial
697,Circus pygargus,46.54,2.26,Birds,Terrestrial
582,Circus pygargus,59.817,22.9,Birds,Terrestrial
579,Cirrhilabrus katherinae,13.401193,144.66287,Fish,Marine
579,Cirrhitichthys falco,13.401193,144.66287,Fish,Marine
579,Cirripectes jenningsi,13.401193,144.66287,Fish,Marine
579,Cirripectes variolosus,13.401193,144.66287,Fish,Marine
756,Cisticola juncidis,37.67,-8.002,Birds,Terrestrial
697,Cisticola juncidis,46.54,2.26,Birds,Terrestrial
593,Cistothorus apolinari,4.787541,-74.063794,Birds,Terrestrial
702,Cistothorus palustris,33.6,-112.1,Birds,Terrestrial
632,Cistothorus palustris,33.45984,-112.0508,Birds,Terrestrial
593,Cistothorus platensis,4.787541,-74.063794,Birds,Terrestrial
595,Citharichthys stigmaeus,33.630494,-119.395588,Fish,Marine
756,Clamator glandarius,37.67,-8.002,Birds,Terrestrial
582,Clamator glandarius,59.817,22.9,Birds,Terrestrial
582,Clangula hyemalis,59.817,22.9,Birds,Terrestrial
634,Clangula hyemalis,62.417468,17.222083,Birds,Terrestrial
601,Clangula hyemalis,42.915905,28.016112,Birds,Marine
602,Clangula hyemalis,42.416687,27.63608,Birds,Freshwater
699,Clinocottus embryum,48.737685,-125.118645,Fish,Marine
699,Clinocottus globiceps,48.737685,-125.118645,Fish,Marine
593,Cnemathraupis eximia,4.787541,-74.063794,Birds,Terrestrial
634,Coccothraustes coccothraustes,62.417468,17.222083,Birds,Terrestrial
582,Coccothraustes coccothraustes,59.817,22.9,Birds,Terrestrial
697,Coccothraustes coccothraustes,46.54,2.26,Birds,Terrestrial
593,Coccyzus americanus,4.787541,-74.063794,Birds,Terrestrial
696,Cochlodesma praetenue,56.63,3.15,Molluscs,Marine
593,Coeligena bonapartei,4.787541,-74.063794,Birds,Terrestrial
593,Coeligena helianthea,4.787541,-74.063794,Birds,Terrestrial
592,Coeligena helianthea,4.67,-73.85,Birds,Terrestrial
702,Colaptes auratus,33.6,-112.1,Birds,Terrestrial
632,Colaptes auratus,33.45984,-112.0508,Birds,Terrestrial
702,Colaptes chrysoides,33.6,-112.1,Birds,Terrestrial
632,Colaptes chrysoides,33.45984,-112.0508,Birds,Terrestrial
593,Colaptes rivolii,4.787541,-74.063794,Birds,Terrestrial
593,Colibri coruscans,4.787541,-74.063794,Birds,Terrestrial
593,Colibri cyanotus,4.787541,-74.063794,Birds,Terrestrial
593,Colinus cristatus,4.787541,-74.063794,Birds,Terrestrial
702,Columba livia,33.6,-112.1,Birds,Terrestrial
634,Columba livia,62.417468,17.222083,Birds,Terrestrial
582,Columba livia,59.817,22.9,Birds,Terrestrial
632,Columba livia,33.45984,-112.0508,Birds,Terrestrial
756,Columba livia,37.67,-8.002,Birds,Terrestrial
697,Columba livia,46.54,2.26,Birds,Terrestrial
582,Columba oenas,59.817,22.9,Birds,Terrestrial
634,Columba oenas,62.417468,17.222083,Birds,Terrestrial
697,Columba oenas,46.54,2.26,Birds,Terrestrial
634,Columba palumbus,62.417468,17.222083,Birds,Terrestrial
582,Columba palumbus,59.817,22.9,Birds,Terrestrial
697,Columba palumbus,46.54,2.26,Birds,Terrestrial
756,Columba palumbus,37.67,-8.002,Birds,Terrestrial
702,Columbina inca,33.6,-112.1,Birds,Terrestrial
702,Columbina passerina,33.6,-112.1,Birds,Terrestrial
593,Columbina talpacoti,4.787541,-74.063794,Birds,Terrestrial
593,Conirostrum albifrons,4.787541,-74.063794,Birds,Terrestrial
593,Conirostrum rufum,4.787541,-74.063794,Birds,Terrestrial
593,Conirostrum sitticolor,4.787541,-74.063794,Birds,Terrestrial
592,Conirostrum sitticolor,4.67,-73.85,Birds,Terrestrial
593,Contopus cooperi,4.787541,-74.063794,Birds,Terrestrial
593,Contopus fumigatus,4.787541,-74.063794,Birds,Terrestrial
702,Contopus sordidulus,33.6,-112.1,Birds,Terrestrial
593,Contopus sordidulus,4.787541,-74.063794,Birds,Terrestrial
593,Contopus virens,4.787541,-74.063794,Birds,Terrestrial
756,Coracias garrulus,37.67,-8.002,Birds,Terrestrial
593,Coragyps atratus,4.787541,-74.063794,Birds,Terrestrial
632,Coragyps atratus,33.45984,-112.0508,Birds,Terrestrial
702,Coragyps atratus,33.6,-112.1,Birds,Terrestrial
651,Coris aygula,14.9,148.6,Fish,Marine
651,Coris gaimard,14.9,148.6,Fish,Marine
579,Coris gaimard,13.401193,144.66287,Fish,Marine
702,Regulus calendula,33.6,-112.1,Birds,Terrestrial
702,Corvus brachyrhynchos,33.6,-112.1,Birds,Terrestrial
634,Corvus corax,62.417468,17.222083,Birds,Terrestrial
582,Corvus corax,59.817,22.9,Birds,Terrestrial
702,Corvus corax,33.6,-112.1,Birds,Terrestrial
697,Corvus corax,46.54,2.26,Birds,Terrestrial
632,Corvus corax,33.45984,-112.0508,Birds,Terrestrial
756,Corvus corax,37.67,-8.002,Birds,Terrestrial
634,Corvus cornix,62.417468,17.222083,Birds,Terrestrial
582,Corvus corone,59.817,22.9,Birds,Terrestrial
697,Corvus corone,46.54,2.26,Birds,Terrestrial
756,Corvus corone,37.67,-8.002,Birds,Terrestrial
634,Corvus corone,62.417468,17.222083,Birds,Terrestrial
697,Corvus frugilegus,46.54,2.26,Birds,Terrestrial
582,Corvus frugilegus,59.817,22.9,Birds,Terrestrial
634,Corvus frugilegus,62.417468,17.222083,Birds,Terrestrial
582,Coloeus monedula,59.817,22.9,Birds,Terrestrial
634,Coloeus monedula,62.417468,17.222083,Birds,Terrestrial
697,Coloeus monedula,46.54,2.26,Birds,Terrestrial
756,Coloeus monedula,37.67,-8.002,Birds,Terrestrial
594,Corydoras aeneus,-20.957421,-42.337185,Fish,Freshwater
595,Rhinogobiops nicholsii,33.630494,-119.395588,Fish,Marine
641,Cottus bairdii,43.83189,-79.15398,Fish,Freshwater
644,Cottus bairdii,43.69809,-79.27963,Fish,Freshwater
634,Coturnix coturnix,62.417468,17.222083,Birds,Terrestrial
756,Coturnix coturnix,37.67,-8.002,Birds,Terrestrial
582,Coturnix coturnix,59.817,22.9,Birds,Terrestrial
697,Coturnix coturnix,46.54,2.26,Birds,Terrestrial
696,Crenella decussata,56.63,3.15,Molluscs,Marine
